latitude,longitude,severity,hour_ist,event_cause,police_station,zone,requires_road_closure,on_corridor,event_type
12.9823019,77.6333868,0.28393059936908516,12,vehicle_breakdown,Jeevanbheemanagar,Unknown,False,1,unplanned
12.9170192,77.5734491,0.3173249211356467,10,vehicle_breakdown,Banashankari,Unknown,False,0,unplanned
12.9581664,77.5541415,0.5479558359621451,10,vehicle_breakdown,Chamarajpet,Unknown,False,1,unplanned
13.0444469,77.5829371,0.4933438485804416,10,congestion,Kodigehalli,Unknown,False,1,unplanned
13.0403449,77.5442776,0.4778485804416403,12,vehicle_breakdown,Jalahalli,Unknown,False,1,unplanned
12.96984981,77.74995681,0.28482018927444797,15,vehicle_breakdown,Whitefield,Unknown,False,0,unplanned
12.9531858,77.5418331,0.4034006309148265,13,vehicle_breakdown,Byatarayanapura,Unknown,False,1,unplanned
13.0576167,77.4717417,0.14914826498422715,13,others,No Police Station,Unknown,False,0,unplanned
12.9610365,77.6383557,0.3962839116719243,16,vehicle_breakdown,Halasur,Unknown,False,1,unplanned
12.9759083,77.6126967,0.5685488958990537,10,vehicle_breakdown,Shivajinagar,Unknown,False,1,unplanned
12.9224,77.6582723,0.5513375394321768,14,vehicle_breakdown,Bellandur,Unknown,False,1,unplanned
12.8016982,77.7102952,0.3385236593059937,18,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
12.8020944,77.7091929,0.1810473186119874,18,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
12.9528091,77.5374448,0.35721766561514195,0,vehicle_breakdown,Byatarayanapura,Unknown,False,1,unplanned
13.1330567,77.695735,0.1262839116719243,0,accident,Chikkajala,Unknown,False,0,unplanned
12.969732,77.7005722,0.6126119873817034,2,construction,HAL Old Airport,Unknown,False,1,planned
12.9985422,77.6004573,0.7340883280757099,22,construction,R.T. Nagar,Unknown,True,0,unplanned
12.9957499,77.6019535,0.73403785488959,22,construction,R.T. Nagar,Unknown,True,0,unplanned
12.9747652,77.5770774,0.0728832807570978,2,others,Upparpet,Unknown,False,0,unplanned
12.8642767,77.6578583,0.17458675078864355,2,accident,Electronic City,Unknown,False,0,unplanned
12.9769148,77.5892897,0.25756466876971607,0,vehicle_breakdown,Cubbon Park,Unknown,False,0,unplanned
12.9125622,77.5673106,0.31401261829652993,5,others,K.S. Layout,Unknown,False,1,unplanned
13.0347162,77.5340129,0.44751419558359623,3,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9735163,77.5797975,0.102006309148265,3,vehicle_breakdown,Upparpet,Unknown,False,0,unplanned
13.0288936,77.5401833,0.39148895899053626,4,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9234922,77.61877,0.3574700315457413,6,vehicle_breakdown,Madiwala,Unknown,False,1,unplanned
12.9560396,77.6211669,0.09902839116719245,6,others,Ashok Nagar,Unknown,False,0,unplanned
13.0304134,77.5372098,0.6452744479495268,6,construction,Yeshwanthpura,Unknown,True,1,planned
13.0413786,77.621576,0.4247003154574132,5,congestion,Hennuru,Unknown,False,1,unplanned
12.9671821,77.5944014,0.8049716088328075,0,vehicle_breakdown,Halasuru Gate,Unknown,True,1,unplanned
13.0773066,77.4310221,0.2531230283911671,1,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
12.9700189,77.587367,0.5005615141955836,7,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.9700189,77.587367,0.26545741324921135,7,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.9662158,77.6066903,0.3834637223974763,9,vehicle_breakdown,Ashok Nagar,Unknown,False,1,unplanned
12.9616217,77.5605746,0.5866182965299686,5,vehicle_breakdown,Chamarajpet,Unknown,False,1,unplanned
12.8906153,77.598287,0.3877539432176656,7,vehicle_breakdown,Mico Layout,Unknown,False,1,unplanned
13.0755,77.4322525,0.28789905362776025,8,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
12.9672067,77.5942167,0.5838927444794952,5,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.8387034,77.677288,0.6038675078864354,9,vehicle_breakdown,Electronic City,Unknown,True,0,unplanned
12.9895692,77.5929043,0.22092113564668772,7,vehicle_breakdown,High ground,Unknown,False,0,unplanned
13.0425383,77.5875,0.4809274447949527,7,vehicle_breakdown,Kodigehalli,Unknown,False,1,unplanned
12.9669716,77.5878694,0.80802523659306,11,others,Halasuru Gate,Unknown,True,1,unplanned
12.9670049,77.5880678,0.3037160883280757,10,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.9873679,77.5880617,0.41647318611987383,9,vehicle_breakdown,High ground,Unknown,False,1,unplanned
13.1405683,77.6175583,0.3601451104100946,11,vehicle_breakdown,Chikkajala,Unknown,False,1,unplanned
12.9661525,77.606514,0.48057413249211356,10,vehicle_breakdown,Ashok Nagar,Unknown,False,1,unplanned
13.0429419,77.5510705,0.5824290220820191,10,vehicle_breakdown,Jalahalli,Unknown,False,1,unplanned
13.042595,77.5500417,0.45781072555205043,7,vehicle_breakdown,Jalahalli,Unknown,False,1,unplanned
12.9743893,77.578041,0.19094006309148265,8,vehicle_breakdown,Upparpet,Unknown,False,0,unplanned
13.0208989,77.5283508,0.5554384858044165,11,construction,Rajajinagar,Unknown,True,0,planned
12.9715774,77.58688,0.5554384858044165,11,vehicle_breakdown,Halasuru Gate,Unknown,True,0,unplanned
13.0324115,77.5408009,0.5840946372239748,12,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9698083,77.5870921,0.6667760252365931,11,vehicle_breakdown,Halasuru Gate,Unknown,True,1,unplanned
12.9899532,77.5027422,0.34858675078864354,11,vehicle_breakdown,Kamakshipalya,Unknown,False,1,unplanned
13.0816411,77.548486,0.2657413249211356,12,vehicle_breakdown,Yelahanka,Unknown,False,0,unplanned
12.8806254,77.5963183,0.6463785488958992,3,pot_holes,Hulimavu,South Zone 2,False,1,unplanned
12.9982874,77.584033,0.3382397476340694,12,vehicle_breakdown,Sadashivanagar,Unknown,False,1,unplanned
13.0187546,77.5575815,0.3773564668769716,13,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
13.0391447,77.5200292,0.34732492113564667,13,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
12.8893226,77.5978201,0.6463785488958992,3,pot_holes,Hulimavu,South Zone 2,False,1,unplanned
13.0065301,77.6875972,0.36290220820189273,10,vehicle_breakdown,K.R. Pura,Unknown,False,0,unplanned
12.9899396,77.5027743,0.48905362776025235,10,vehicle_breakdown,Kamakshipalya,Unknown,False,1,unplanned
12.9892555,77.5008041,0.4644731861198738,13,procession,Kamakshipalya,Unknown,False,1,unplanned
13.1824777,77.6396999,0.5263533123028391,11,vehicle_breakdown,Chikkajala,Unknown,False,1,unplanned
12.938803,77.7474107,0.1980567823343849,4,congestion,Whitefield,Unknown,False,0,unplanned
12.9832629,77.5970564,0.3193627760252366,14,vehicle_breakdown,Cubbon Park,Unknown,False,1,unplanned
12.8800628,77.5956054,0.49112302839116717,13,vehicle_breakdown,J.P. Nagar,Unknown,False,1,unplanned
12.8800913,77.595619,0.48395583596214503,13,vehicle_breakdown,J.P. Nagar,Unknown,False,1,unplanned
13.0434302,77.6083468,0.43085804416403783,16,accident,Hebbala,Unknown,False,1,unplanned
13.0460978,77.5652014,0.4618990536277603,0,vehicle_breakdown,Kodigehalli,Unknown,False,1,unplanned
13.0458026,77.5066638,0.2849400630914826,1,others,Chikkabanavara,Unknown,False,1,unplanned
12.8779683,77.6468617,0.4124353312302839,2,vehicle_breakdown,Electronic City,Unknown,False,1,unplanned
12.9663203,77.6067507,0.41046687697160883,2,vehicle_breakdown,Ashok Nagar,Unknown,False,1,unplanned
13.0497262,77.5925855,0.5701135646687697,3,vehicle_breakdown,Kodigehalli,Unknown,False,1,unplanned
12.9455071,77.5280189,0.8948643533123029,11,vehicle_breakdown,Byatarayanapura,Unknown,True,1,unplanned
12.9358567,77.6074868,0.2873438485804416,13,vehicle_breakdown,Mico Layout,Unknown,False,0,unplanned
12.9525136,77.5414564,0.5654195583596214,2,vehicle_breakdown,Byatarayanapura,Unknown,False,1,unplanned
13.038477,77.6254178,0.5547192429022082,2,vehicle_breakdown,K.G. Halli,Unknown,False,1,unplanned
12.8778777,77.6459877,0.5903533123028392,2,vehicle_breakdown,Hulimavu,Unknown,False,1,unplanned
12.959984,77.5719862,0.09938170347003156,6,accident,V.V.Puram (C.Pet),Unknown,False,0,unplanned
13.0065695,77.5785283,0.06970347003154576,6,vehicle_breakdown,Sadashivanagar,Unknown,False,0,unplanned
12.9387798,77.7473658,0.33009463722397475,4,congestion,Whitefield,Unknown,False,0,unplanned
13.0126147,77.6258667,0.5311482649842272,4,vehicle_breakdown,Banaswadi,Unknown,False,1,unplanned
12.9900947,77.5035716,0.6318927444794954,6,others,Kamakshipalya,Unknown,False,1,unplanned
13.0359683,77.5892831,0.340410094637224,8,others,Hebbala,Unknown,False,1,unplanned
13.0359622,77.5892993,0.339602523659306,8,others,Hebbala,Unknown,False,1,unplanned
13.03203291,77.53807068,0.6463785488958992,6,protest,Yeshwanthpura,Unknown,False,1,unplanned
13.0103336,77.697394,0.3676971608832808,6,water_logging,K.R. Pura,Unknown,False,0,unplanned
13.0683114,77.5927336,0.4625552050473186,7,vehicle_breakdown,Kodigehalli,Unknown,False,1,unplanned
13.012515,77.55441,0.6463785488958992,10,road_conditions,Malleshwaram,Unknown,False,1,unplanned
13.0961315,77.5982632,0.4565488958990536,9,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
12.9067999,77.4733536,0.45150157728706625,8,vehicle_breakdown,Kengeri,Unknown,False,1,unplanned
12.9209377,77.6646998,0.4386309148264984,13,vehicle_breakdown,Bellandur,Unknown,False,1,unplanned
13.0394949,77.5188449,0.5370536277602524,9,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
12.9659918,77.6172264,0.2338422712933754,11,vehicle_breakdown,Halasur,Unknown,False,0,unplanned
13.0034417,77.5840917,0.46245425867507883,11,vehicle_breakdown,Sadashivanagar,Unknown,False,1,unplanned
12.9277653,77.6205373,0.3079053627760252,0,pot_holes,Adugodi,Unknown,False,1,unplanned
12.99965,77.67486,0.2854952681388012,1,vehicle_breakdown,Banaswadi,Unknown,False,1,unplanned
12.983448,77.7527716,0.05748895899053628,0,others,Whitefield,Unknown,False,0,unplanned
13.04013,77.5187098,0.39759621451104105,4,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
12.9701113,77.5128313,0.3348391167192429,2,vehicle_breakdown,Jnanabharathi,Unknown,False,0,unplanned
13.0079479,77.6923977,0.3690094637223975,1,tree_fall,K.R. Pura,Unknown,False,0,unplanned
12.9169884,77.5864023,0.14102208201892746,5,vehicle_breakdown,Jayanagara,Unknown,False,0,unplanned
12.9693524,77.7006637,0.6127634069400631,2,construction,HAL Old Airport,Unknown,False,1,planned
12.9780361,77.5844453,0.42670662460567815,5,others,Upparpet,Unknown,True,0,unplanned
13.0329723,77.5409064,0.5200946372239749,6,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
13.0830306,77.594048,0.5060630914826499,1,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
12.9624901,77.5048062,0.5597539432176656,2,vehicle_breakdown,Jnanabharathi,Unknown,True,0,unplanned
13.0273934,77.5354013,0.06046687697160884,2,pot_holes,Yeshwanthpura,Unknown,False,0,unplanned
12.9121791,77.5996927,0.3058864353312303,2,tree_fall,J.P. Nagar,Unknown,False,1,unplanned
12.9770639,77.5840232,0.44745110410094635,5,others,Halasuru Gate,Unknown,True,0,unplanned
13.0408889,77.6173675,0.5050536277602523,6,vehicle_breakdown,Hennuru,Unknown,False,1,unplanned
12.9813487,77.586468,0.21047318611987384,6,vehicle_breakdown,High ground,Unknown,False,0,unplanned
13.010537,77.5066748,0.25731230283911666,6,vehicle_breakdown,Peenya,Unknown,False,0,unplanned
13.0422785,77.5147766,0.44160883280757096,6,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
12.9169501,77.5883272,0.1336529968454259,7,others,Jayanagara,Unknown,False,0,unplanned
13.0113867,77.54519,0.7474132492113564,6,construction,Rajajinagar,Unknown,True,0,planned
12.9611979,77.558602,0.7804921135646689,7,vehicle_breakdown,Chamarajpet,Unknown,True,1,unplanned
12.9170026,77.5888015,0.12946372239747636,7,vehicle_breakdown,Jayanagara,Unknown,False,0,unplanned
12.967055,77.5883516,0.49677602523659303,6,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.9814448,77.5865738,0.21859936908517352,6,vehicle_breakdown,High ground,Unknown,False,0,unplanned
13.0189656,77.5838671,0.5088895899053627,8,vehicle_breakdown,Sadashivanagar,Unknown,False,1,unplanned
13.0413286,77.6226459,0.5294321766561515,9,vehicle_breakdown,Hennuru,Unknown,False,1,unplanned
12.9922698,77.6102106,0.32166561514195585,5,vehicle_breakdown,Pulikeshinagar(F.Town),Unknown,False,0,unplanned
12.9757319,77.5622752,0.4529148264984227,7,vehicle_breakdown,Magadi Road,Unknown,False,1,unplanned
13.0406477,77.5176753,0.5381640378548896,7,vehicle_breakdown,Chikkabanavara,Unknown,False,1,unplanned
12.9870361,77.5193546,0.5651167192429022,8,vehicle_breakdown,Kamakshipalya,Unknown,False,1,unplanned
13.0361893,77.5255195,0.5196403785488959,7,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
12.8925839,77.5999375,0.4108201892744479,8,vehicle_breakdown,Mico Layout,Unknown,False,1,unplanned
12.9895592,77.5017408,0.6353249211356469,9,pot_holes,Kamakshipalya,Unknown,False,1,unplanned
13.029682,77.5381588,0.5538107255520505,11,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9612139,77.5589235,0.528018927444795,9,vehicle_breakdown,Chamarajpet,Unknown,False,1,unplanned
12.9684489,77.7013454,0.46618927444794955,9,vehicle_breakdown,HAL Old Airport,Unknown,False,1,unplanned
13.0670028,77.6517305,0.36517350157728706,12,construction,Hennuru,Unknown,False,0,planned
13.0299433,77.5631657,0.15656782334384858,12,tree_fall,Sadashivanagar,Unknown,False,0,unplanned
13.0242951,77.6437549,0.5134826498422713,10,vehicle_breakdown,Hennuru,Unknown,False,1,unplanned
13.0451595,77.5079599,0.5436656151419559,10,vehicle_breakdown,Chikkabanavara,Unknown,False,1,unplanned
13.0451918,77.5080196,0.553608832807571,10,vehicle_breakdown,Chikkabanavara,Unknown,False,1,unplanned
13.0467948,77.5037252,0.32837854889589907,10,vehicle_breakdown,Chikkabanavara,Unknown,False,0,unplanned
12.9689732,77.5875001,0.42555835962145105,11,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
13.041398,77.6223102,0.42914195583596215,11,congestion,Hennuru,Unknown,False,1,unplanned
12.9900222,77.5994434,0.26013880126182964,12,vehicle_breakdown,Shivajinagar,Unknown,False,0,unplanned
12.997975,77.553098,0.3687255520504732,13,vehicle_breakdown,Rajajinagar,Unknown,False,1,unplanned
13.0956139,77.5977404,0.4569526813880126,12,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
13.0389423,77.5198575,0.29639747634069397,15,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
12.9603835,77.5627726,0.43227129337539427,13,procession,Chamarajpet,Unknown,False,1,planned
13.0074068,77.6894547,0.04739432176656151,13,vehicle_breakdown,K.R. Pura,Unknown,False,0,unplanned
12.9900222,77.5994434,0.26008832807570975,12,vehicle_breakdown,Shivajinagar,Unknown,False,0,unplanned
13.0298692,77.5868639,0.4157160883280757,13,accident,Kodigehalli,Unknown,False,1,unplanned
12.9556017,77.5456522,0.7165425867507886,16,accident,Byatarayanapura,Unknown,True,1,unplanned
13.096255,77.600185,0.6463785488958992,0,construction,Yelahanka,Unknown,False,1,unplanned
12.9759979,77.5877267,0.3384731861198738,11,vehicle_breakdown,Cubbon Park,Unknown,False,0,unplanned
13.0452516,77.5807066,0.4593249211356467,11,congestion,Kodigehalli,Unknown,False,1,unplanned
13.034193,77.5299535,0.4652807570977918,13,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9470254,77.5316674,0.49107255520504733,13,vehicle_breakdown,Byatarayanapura,Unknown,False,1,unplanned
13.0353033,77.52756,0.3035141955835962,16,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
13.0829633,77.59313,0.423186119873817,18,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
13.0357761,77.5311057,0.5559305993690853,13,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
13.0074068,77.6894547,0.2505993690851735,13,vehicle_breakdown,K.R. Pura,Unknown,False,0,unplanned
12.9284472,77.6000362,0.45155205047318614,1,vehicle_breakdown,Jayanagara,Unknown,False,1,unplanned
13.0467206,77.5917186,0.9035962145110411,1,vehicle_breakdown,Kodigehalli,Unknown,True,1,unplanned
12.935647,77.6933481,0.40769085173501574,23,vehicle_breakdown,HAL Old Airport,Unknown,False,1,unplanned
13.0460337,77.5049771,0.46886435331230286,23,vehicle_breakdown,Peenya,Unknown,False,1,unplanned
12.9283986,77.5999618,0.3652429022082019,2,vehicle_breakdown,Jayanagara,Unknown,False,1,unplanned
13.0081053,77.6956329,0.28063091482649843,23,vehicle_breakdown,K.R. Pura,Unknown,False,0,unplanned
13.0091574,77.6622936,0.36584858044164037,2,accident,Banaswadi,Unknown,False,1,unplanned
12.9888515,77.5084027,0.5506813880126185,2,vehicle_breakdown,Kamakshipalya,Unknown,False,1,unplanned
13.1173777,77.5777874,0.3645173501577287,2,construction,Yelahanka,Unknown,False,0,unplanned
13.11539,77.6071067,0.5481072555205049,0,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
12.9433634,77.5778127,0.11629022082018928,2,accident,Basavanagudi,Unknown,False,0,unplanned
12.9694819,77.7006441,0.6129148264984228,2,construction,HAL Old Airport,Unknown,False,1,planned
12.9434044,77.5778786,0.1139179810725552,2,accident,Basavanagudi,Unknown,False,0,unplanned
12.9880117,77.5098991,0.49026498422712933,1,vehicle_breakdown,Kamakshipalya,Unknown,False,1,unplanned
13.0193245,77.5529483,0.33541324921135646,4,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9587208,77.5931516,0.2228895899053628,3,vehicle_breakdown,Halasuru Gate,Unknown,False,0,unplanned
13.0382283,77.626245,0.48733753943217667,0,congestion,Hennuru,Unknown,False,1,unplanned
12.9255592,77.6087154,0.06425236593059938,2,construction,Mico Layout,Unknown,False,0,planned
12.9853022,77.6436693,0.5486624605678234,2,vehicle_breakdown,Banaswadi,Unknown,False,1,unplanned
12.9695714,77.700534,0.6125615141955837,2,construction,HAL Old Airport,Unknown,False,1,planned
12.9959395,77.5959461,0.19043533123028394,3,water_logging,R.T. Nagar,Unknown,False,0,unplanned
13.1029761,77.5856628,0.3720378548895899,3,pot_holes,Yelahanka,Unknown,False,0,unplanned
13.1028933,77.5855267,0.3720883280757098,3,pot_holes,Yelahanka,Unknown,False,0,unplanned
13.025746,77.5210641,0.06803785488958991,5,others,Peenya,Unknown,False,0,unplanned
12.9360068,77.7070682,0.20181703470031548,5,procession,HAL Old Airport,Unknown,False,0,planned
12.9795816,77.5819175,0.36709148264984226,6,others,Upparpet,Unknown,False,0,unplanned
13.0474691,77.5723147,0.47174132492113563,3,vehicle_breakdown,Kodigehalli,Unknown,False,1,unplanned
12.9618689,77.596462,0.6463785488958992,6,others,Ashok Nagar,Unknown,False,1,unplanned
13.0369084,77.5894315,0.5136845425867509,1,vehicle_breakdown,Hebbala,Unknown,False,1,unplanned
12.984991,77.5722494,0.027003154574132493,7,others,Sheshadripuram,Unknown,False,0,unplanned
13.0369092,77.5894681,0.49294006309148264,1,vehicle_breakdown,Hebbala,Unknown,False,1,unplanned
13.0310562,77.5405823,0.5237791798107256,1,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9543416,77.6804399,0.6463785488958992,8,construction,HAL Old Airport,Unknown,False,1,unplanned
13.0410583,77.622995,0.5287760252365932,5,vehicle_breakdown,Hennuru,Unknown,False,1,unplanned
12.9665342,77.5050712,0.04148895899053628,9,vehicle_breakdown,Jnanabharathi,Unknown,False,0,unplanned
13.0036663,77.6171413,0.3954763406940063,7,accident,Pulikeshinagar(F.Town),Unknown,False,1,unplanned
13.0460949,77.6022145,0.5806119873817036,9,vehicle_breakdown,Hebbala,Unknown,False,1,unplanned
13.0803194,77.5925547,0.5616340694006311,5,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
12.9680242,77.6003686,0.5450788643533123,5,vehicle_breakdown,Cubbon Park,Unknown,False,1,unplanned
13.0368728,77.5892809,0.5269589905362777,5,vehicle_breakdown,Kodigehalli,Unknown,False,1,unplanned
12.9378809,77.5211092,0.4264668769716088,9,vehicle_breakdown,Byatarayanapura,Unknown,False,1,unplanned
12.989572,77.5016956,0.6305299684542587,4,road_conditions,Kamakshipalya,Unknown,False,1,unplanned
12.9665079,77.5871803,0.5765236593059938,7,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.95932396,77.65444326,0.5894952681388014,7,vehicle_breakdown,Jeevanbheemanagar,Unknown,False,1,unplanned
12.9663931,77.5871595,0.4028454258675079,8,accident,Halasuru Gate,Unknown,False,1,unplanned
12.9680089,77.6004777,0.4503406940063091,11,vehicle_breakdown,Ashok Nagar,Unknown,False,1,unplanned
12.9393156,77.6355349,0.29049211356466875,4,others,Ashok Nagar,Unknown,False,1,unplanned
12.9375353,77.5208464,0.5598170347003155,2,vehicle_breakdown,Byatarayanapura,Unknown,False,1,unplanned
12.9982847,77.6722483,0.10977917981072556,6,vehicle_breakdown,Banaswadi,Unknown,False,0,unplanned
12.9752471,77.5706111,0.2690725552050473,2,vehicle_breakdown,Chamarajpet,Unknown,False,0,unplanned
12.93753,77.6274494,0.41425236593059933,6,vehicle_breakdown,Adugodi,Unknown,False,1,unplanned
12.9715101,77.5684949,0.39379179810725556,5,tree_fall,Chamarajpet,Unknown,False,0,unplanned
13.0655698,77.4533063,0.30268769716088323,2,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
12.9688585,77.5901555,0.47052996845425865,2,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.9703792,77.6066712,0.5292807570977918,11,vehicle_breakdown,Ashok Nagar,Unknown,False,1,unplanned
12.9211004,77.6003174,0.5056088328075711,6,vehicle_breakdown,Mico Layout,Unknown,False,1,unplanned
12.8602848,77.5902661,0.6463785488958992,11,pot_holes,Hulimavu,Unknown,False,1,unplanned
12.9768056,77.5856935,0.3240378548895899,13,vehicle_breakdown,Halasuru Gate,Unknown,False,0,unplanned
12.9723745,77.5866446,0.07737539432176657,11,vehicle_breakdown,Halasuru Gate,Unknown,False,0,unplanned
13.1036169,77.6005732,0.38548264984227126,7,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
12.9101768,77.6271689,0.502782334384858,10,vehicle_breakdown,HSR Layout,Unknown,False,1,unplanned
12.9388153,77.6191067,0.3101577287066246,10,vehicle_breakdown,Adugodi,Unknown,False,0,unplanned
13.0220829,77.5632262,0.3162649842271293,10,vehicle_breakdown,Sadashivanagar,Unknown,False,0,unplanned
13.0448569,77.581621,0.5548706624605679,10,congestion,Kodigehalli,Unknown,False,1,unplanned
12.9570961,77.5742402,0.21703470031545746,10,vehicle_breakdown,V.V.Puram (C.Pet),Unknown,False,0,unplanned
13.0292785,77.5396722,0.31118611987381706,13,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
13.0189097,77.5838452,0.4527129337539432,7,vehicle_breakdown,Sadashivanagar,Unknown,False,1,unplanned
13.0694166,77.4455675,0.34922397476340694,17,others,No Police Station,Unknown,False,0,unplanned
12.8570928,77.5889739,0.3236025236593059,14,vehicle_breakdown,Hulimavu,Unknown,False,1,unplanned
13.0079374,77.5487917,0.8356593059936909,12,vehicle_breakdown,Malleshwaram,Unknown,True,1,unplanned
12.9875536,77.4751319,0.06137539432176656,9,vehicle_breakdown,Kamakshipalya,Unknown,False,0,unplanned
13.001201,77.5840085,0.5794511041009465,15,vehicle_breakdown,Sadashivanagar,Unknown,False,1,unplanned
13.0084486,77.6946979,0.2738675078864354,15,vehicle_breakdown,K.R. Pura,Unknown,False,0,unplanned
13.1340883,77.616595,0.3409652996845426,0,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
12.92118559,77.62042489,0.2656593059936908,1,vehicle_breakdown,Madiwala,Unknown,False,1,unplanned
13.0778533,77.4301137,0.1737287066246057,0,accident,No Police Station,Unknown,False,0,unplanned
12.9651411,77.5980377,0.463615141955836,12,vehicle_breakdown,Ashok Nagar,Unknown,False,1,unplanned
12.9636801,77.5843185,0.5565867507886436,12,vehicle_breakdown,Halasuru Gate,Unknown,False,1,unplanned
12.9386121,77.7473707,0.21158359621451106,7,vehicle_breakdown,Whitefield,Unknown,False,0,unplanned
12.9025054,77.6316334,0.5299369085173502,1,vehicle_breakdown,HSR Layout,Unknown,False,1,unplanned
13.048064,77.5004272,0.23278233438485807,7,vehicle_breakdown,Chikkabanavara,Unknown,False,0,unplanned
13.0466837,77.5019219,0.08938801261829653,1,vehicle_breakdown,Peenya,Unknown,False,0,unplanned
12.9696034,77.7005489,0.6129652996845426,2,construction,HAL Old Airport,Unknown,False,1,planned
12.8785233,77.6096717,0.020542586750788645,2,pot_holes,Hulimavu,Unknown,False,0,unplanned
12.92115128,77.62051642,0.3117917981072555,2,vehicle_breakdown,Madiwala,Unknown,False,1,unplanned
13.0160987,77.562282,0.3227444794952681,2,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
13.1188317,77.577265,0.3635583596214511,2,construction,Yelahanka,Unknown,False,0,unplanned
12.9900352,77.5929919,0.3280757097791798,7,vehicle_breakdown,High ground,Unknown,False,0,unplanned
13.0414005,77.6226506,0.6320441640378549,2,others,Hennuru,Unknown,False,1,unplanned
13.0567366,77.5467281,0.0383596214511041,10,vehicle_breakdown,Jalahalli,Unknown,False,0,unplanned
12.9853023,77.6435876,0.5046498422712934,0,vehicle_breakdown,Banaswadi,Unknown,False,1,unplanned
12.9520767,77.540499,0.37195583596214504,2,vehicle_breakdown,Byatarayanapura,Unknown,False,1,unplanned
12.9884265,77.6894444,0.3669589905362776,3,vehicle_breakdown,Mahadevapura,Unknown,False,1,unplanned
12.9939612,77.5957973,0.12890851735015774,4,vehicle_breakdown,High ground,Unknown,False,0,unplanned
13.016978,77.6295862,0.3503533123028391,4,tree_fall,Banaswadi,Unknown,False,1,unplanned
13.0264,77.544019,0.3946687697160883,4,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
12.9174564,77.5802737,0.33221451104100946,3,vehicle_breakdown,Jayanagara,Unknown,False,0,unplanned
12.9171847,77.5817486,0.3261577287066246,3,vehicle_breakdown,Jayanagara,Unknown,False,0,unplanned
13.0078569,77.662523,0.5604731861198738,0,vehicle_breakdown,Banaswadi,Unknown,False,1,unplanned
12.964707,77.5727963,0.4325236593059937,3,vehicle_breakdown,Chamarajpet,Unknown,False,1,unplanned
12.9619885,77.5843182,0.9186876971608833,10,vehicle_breakdown,Halasuru Gate,Unknown,True,1,unplanned
12.9878367,77.5128914,0.5595646687697161,2,vehicle_breakdown,Kamakshipalya,Unknown,False,1,unplanned
12.9762198,77.5645931,0.46023343848580445,2,vehicle_breakdown,Magadi Road,Unknown,False,1,unplanned
13.0437161,77.6019219,0.5309968454258674,8,vehicle_breakdown,Hebbala,Unknown,False,1,unplanned
12.9999193,77.583985,0.4417097791798107,11,others,Sadashivanagar,Unknown,False,1,unplanned
12.9594917,77.6529369,0.4278296529968454,11,vehicle_breakdown,Jeevanbheemanagar,Unknown,False,1,unplanned
